"","id","issue","rcid","file id","comment","status","unit"
"588",488,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_PILOT_Analysis_2_KII</a>","KI Interview","","data"
"589",489,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_PILOT_Data_3_FGD</a>","KI Interview","","data"
"590",490,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_PILOT_Analysis_3_FGD</a>","KI Interview","","data"
"591",494,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_Data_1_HH Survey</a>","","","data"
"592",495,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_Analysis_1_HH Survey</a>","","","data"
"593",496,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_Data_2_KII</a>","","","data"
"594",497,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_Analysis_2_KII</a>","","","data"
"595",498,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_Data_3_FGD</a>","","","data"
"596",499,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_Analysis_3_FGD</a>","","","data"
"597",505,"data unit item with non-standardisable status","SOM1901","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1901_Somalia_AOK_Data_1_Feb2019</a>","","","data"
"598",506,"data unit item with non-standardisable status","SOM1901","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1901_Somalia_AOK_Analysis_1_Feb2019</a>","","","data"
"599",569,"data unit item with non-standardisable status","SSD1704","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1704_Refugees data/analysis</a>","","","data"
"600",582,"data unit item with non-standardisable status","SSD1708","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1708_PRM_12 - Kapoeta_data / analysis</a>","","","data"
"601",583,"data unit item with non-standardisable status","SSD1708","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1708_PRM_12 - Yambio_data / analysis</a>","","","data"
"602",584,"data unit item with non-standardisable status","SSD1708","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1708_PRM_12 - Akobo_data / analysis</a>","","","data"
"603",585,"data unit item with non-standardisable status","SSD1708","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1708_PRM_12 - Renk data / analysis</a>","","","data"
"604",593,"data unit item with non-standardisable status","SSD1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1802_UNHCR_MSNA_Analysis_1</a>","","","data"
"605",624,"data unit item with non-standardisable status","SSD1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1809_Malnutrition_Monitoring_Data_1_KII</a>","","","data"
"606",625,"data unit item with non-standardisable status","SSD1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1809_Malnutrition_Monitoring_Analysis_1_KII</a>","","","data"
"607",626,"data unit item with non-standardisable status","SSD1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1809_Malnutrition_Monitoring_Data_2_FGD</a>","","","data"
"608",627,"data unit item with non-standardisable status","SSD1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1809_Malnutrition_Monitoring_Analysis_2_FGD</a>","","","data"
"609",634,"data unit item with non-standardisable status","SSD1811","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1811_Ebola_Mapping_Data_1</a>","","","data"
"610",635,"data unit item with non-standardisable status","SSD1811","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1811_Ebola_Mapping_Analysis_1</a>","","","data"
"611",673,"data unit item with non-standardisable status","SYR1703g","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1703g_ISMI_Transit_centres_Data_1</a>","Secondary data analysis only","waiting","data"
"612",674,"data unit item with non-standardisable status","SYR1703g","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1703g_ISMI_Transit_centres_Analysis_1</a>","Secondary data analysis only","waiting","data"
"613",688,"data unit item with non-standardisable status","SYR1801c","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1801c_CSSF_TPM_Lawyers_Doctors_HR_Data_1</a>","","delayed","data"
"614",689,"data unit item with non-standardisable status","SYR1801c","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1801c_CSSF_TPM_Lawyers_Doctors_HR_Analysis_1</a>","","delayed","data"
"615",693,"data unit item with non-standardisable status","SYR1801e","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1801e_CSSF_TPM_White_Helmets_Data_1</a>","","","data"
"616",694,"data unit item with non-standardisable status","SYR1801e","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1801e_CSSF_TPM_White_Helmets_Analysis_1</a>","","","data"
"617",738,"data unit item with non-standardisable status","SYR1811b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1811b_Spontaneous_Returns_NW_Monthly_Sept2018_Analysis_1</a>","","waiting","data"
"618",745,"data unit item with non-standardisable status","SYR1811c","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1811c_REMI_Thematic_Data_1</a>","","","data"
"619",746,"data unit item with non-standardisable status","SYR1811c","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1811c_REMI_Thematic_Analysis_1</a>","","","data"
"620",750,"data unit item with non-standardisable status","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Baseline_Data_1</a>","","","data"
"621",751,"data unit item with non-standardisable status","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Baseline_Analysis_1</a>","","","data"
"622",753,"data unit item with non-standardisable status","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Data_1</a>","","","data"
"623",754,"data unit item with non-standardisable status","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Analysis_1</a>","","","data"
"624",756,"data unit item with non-standardisable status","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Data_1</a>","","","data"
"625",757,"data unit item with non-standardisable status","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Analysis_1</a>","","","data"
"626",759,"data unit item with non-standardisable status","SYR1812b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812b_ISRMI_Northeast_Syria_First_Thematic_Assessment_Data_1</a>","Initiated as required","","data"
"627",760,"data unit item with non-standardisable status","SYR1812b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812b_ISRMI_Northeast_Syria_First_Thematic_Assessment_Analysis_1</a>","Initiated as required","","data"
"628",762,"data unit item with non-standardisable status","SYR1812c","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812c_ISRMI_Northeast_Syria_Second_Thematic_Assessment_Data_1</a>","Initiated as required","","data"
"629",763,"data unit item with non-standardisable status","SYR1812c","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812c_ISRMI_Northeast_Syria_Second_Thematic_Assessment_Analysis_1</a>","Initiated as required","","data"
"630",781,"data unit item with non-standardisable status","UGA1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UGA1804_Refugee_Housing_Rights_Intentions_Data_1</a>","","","data"
"631",782,"data unit item with non-standardisable status","UGA1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UGA1804_Refugee_Housing_Rights_Intentions_Analysis_1</a>","","","data"
"632",845,"data unit item with non-standardisable status","YEM1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1805_RMA_Hudaydah_data_*</a>","","","data"
"633",853,"data unit item with non-standardisable status","YEM1807","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1807_UNOSAT_Agricultural_Study_Data_1</a>","","","data"
"634",855,"data unit item with non-standardisable status","","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>Outward Migration from the KRI - March Dataset</a>","?????","","data"
"635",130,"file-id-name not unique","IND1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IND1801_IM Hub_Factsheet</a>","","with partner","reporting"
"636",144,"file-id-name not unique","IRQ1703","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JPMI trend analysis - November 2016 - June 2018</a>","","with field","GIS"
"637",157,"file-id-name not unique","IRQ1704b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1704b_UNHCR_PDM_MPCA_CRI_Presentation_1</a>","","","reporting"
"638",206,"file-id-name not unique","IRQ1808","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","","","other"
"639",281,"file-id-name not unique","JOR1810","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JOR1810_PALM_host-refugee_relations_Report_1</a>","Based on IMPACT raw data from previous assessments","","reporting"
"640",393,"file-id-name not unique","NGA1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>MSNA 2018 presentation</a>","","with field","reporting"
"641",479,"file-id-name not unique","SOM1807","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1807_Expenditure_Partners_Assessment_TOR_1</a>","","","data"
"642",511,"file-id-name not unique","SSD?","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","","","research design"
"643",528,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AoK Central and Eastern Equatoria Q4 2018 SO</a>","","","GIS"
"644",529,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AoK GBeG Q3 2018 SO</a>","","with field","GIS"
"645",530,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AoK GBeG Q4 2018 SO</a>","","","GIS"
"646",531,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AoK Jonglei Q3 2018 SO</a>","","","GIS"
"647",532,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AoK Jonglei Q4 2018 SO</a>","","","GIS"
"648",533,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AoK Lakes State Q4 2018 SO</a>","","","GIS"
"649",534,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AoK Unity Q4 2018 SO</a>","","","GIS"
"650",535,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AoK Upper Nile Q4 2018 SO</a>","","","GIS"
"651",536,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AoK Western Equatoria Q3 2018 SO</a>","","","GIS"
"652",537,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AoK Western Equatoria Q4 2018 SO</a>","","","GIS"
"653",551,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_FSL Analysis (ad hoc) 2/2_7 - 42 counties_analysis</a>","","1 not received","data"
"654",552,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_AoK Quartely SO_Q3 18 - Western Equatoria_analysis</a>","","1 not received","data"
"655",553,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_AoK Quartely SO_Q4 18 - Unity_analysis</a>","","1 not received","data"
"656",554,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_AoK Quartely SO_Q4 18 - Jonglei_analysis</a>","","1 not received","data"
"657",555,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_AoK Quartely SO_Q4 18 - Upper Nile_analysis</a>","","1 not received","data"
"658",556,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_AoK Quartely SO_Q4 18 - Lakes State_analysis</a>","","1 not received","data"
"659",557,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_AoK Quartely SO_Q4 18 - Central and Eastern Equatoria_analysis</a>","","1 not received","data"
"660",558,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_AoK Quartely SO_Q4 18 - Western Equatoria_analysis</a>","","2 with HQ","data"
"661",559,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_AoK Quartely SO_Q4 18 - GBeG_analysis</a>","","1 not received","data"
"662",560,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_Monthly Sectoral Analysis_11 - National_analysis</a>","","1 not received","data"
"663",561,"file-id-name not unique","SSD1701a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1701a_Monthly Sectoral Analysis_12 - National_analysis</a>","","1 not received","data"
"664",563,"file-id-name not unique","SSD1703b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","","pending","research design"
"665",614,"file-id-name not unique","SSD1807a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1807_FSL Rapid Assessment_Aweil_North</a>","","","other"
"666",615,"file-id-name not unique","SSD1807a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1807_FSL Rapid Assessment_Aweil_North</a>","","","reporting"
"667",616,"file-id-name not unique","SSD1807a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1807_FSL Rapid Assessment_Aweil_North</a>","","","other"
"668",641,"file-id-name not unique","SSD1812","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","Coming in Novembre -  AoK data collection ","","research design"
"669",643,"file-id-name not unique","SSD1901","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","Expected end of Jan /beginning pf Feb","","research design"
"670",644,"file-id-name not unique","SSD1902","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","Expected end of Jan /beginning pf Feb","","research design"
"671",645,"file-id-name not unique","SSDx","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","Expected on early decembre","","research design"
"672",665,"file-id-name not unique","SYR1703e","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","No ToRs - in line with SYR1703b","","other"
"673",756,"file-id-name not unique","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Data_1</a>","","","data"
"674",757,"file-id-name not unique","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Analysis_1</a>","","","data"
"675",758,"file-id-name not unique","SYR1812a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1812a_ISRMI_Northeast_Syria_Quaterly_Population_Assessment_Situation Overview_1</a>","","","other"
"676",856,"file-id-name not unique","","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","","","other"
"677",857,"file-id-name not unique","","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>LBY1702 JMMI 12-18</a>","","1 not received","data"
